2x 2.80 GHz (3.30 GHz) HT,
Intel Core i3-4360T,129
2x 3.20 GHz HT,
Intel Pentium G4600T,129
2x 3.00 GHz HT,
AMD Ryzen 3 2200U,129
2x 2.50 GHz (3.40 GHz) HT,
Intel Xeon E5-2630 v4,129
10x 2.20 GHz (3.10 GHz) HT,
Intel Pentium G3258,129
2x 3.20 GHz,
AMD Epyc 7351P,128
16x 2.40 GHz (2.90 GHz) HT,
Intel Core i5-4440,128
4x 3.10 GHz (3.30 GHz),
AMD Epyc 7351,128
16x 2.40 GHz (2.90 GHz) HT,
Intel Core i5-4670T,128
4x 2.30 GHz (3.30 GHz),
Intel Core i5-7400T,128
4x 2.40 GHz (3.00 GHz),
Intel Core i7-2600K,128
4x 3.40 GHz (3.80 GHz) HT,
AMD Epyc 7251,128
8x 2.10 GHz (2.90 GHz) HT,
Intel Core i3-7100H,128
2x 3.00 GHz HT,
Intel Xeon E5-2650 v2,128
8x 2.60 GHz (3.40 GHz) HT,
Intel Celeron G3950,127
2x 3.00 GHz,
Intel Xeon E5-2680 v3,127
12x 2.50 GHz (3.30 GHz) HT,
Intel Xeon E5-2660 v3,127
10x 2.60 GHz (3.30 GHz) HT,
Intel Pentium G4500T,127
2x 3.00 GHz,
Intel Xeon E5-2695 v3,127
14x 2.30 GHz (3.30 GHz) HT,
Intel Core i5-6300U,127
2x 2.40 GHz (3.00 GHz) HT,
Intel Core i5-2500k,127
4x 3.30 GHz (3.70 GHz),
Intel Xeon E3-1235L v5,126
4x 2.00 GHz (3.00 GHz),
Intel Core i5-5257U,126
2x 2.70 GHz (3.10 GHz) HT,
Intel Core i7-4750HQ,126
4x 2.00 GHz (3.20 GHz) HT,
Intel Core i5-4310M,126
2x 2.70 GHz (3.30 GHz) HT,
Intel Xeon E5-2623 v3,126
4x 3.00 GHz (3.50 GHz) HT,
Intel Xeon E5-2620 v4,125
8x 2.10 GHz (3.00 GHz) HT,
Intel Core i3-4160T,125
2x 3.10 GHz HT,
Intel Pentium G3250,125
2x 3.20 GHz,
Intel Xeon E5-2683 v4,125
16x 2.10 GHz (3.00 GHz) HT,
AMD Athlon 200GE,125
2x 3.20 GHz (3.20 GHz),
Intel Pentium G4560T,125
2x 2.90 GHz HT,
Intel Core i5-4300M,124
2x 2.60 GHz (3.30 GHz) HT,
Intel Core i7-4510U,124
2x 2.00 GHz (3.10 GHz) HT,
Intel Core i5-4570R,124
4x 2.70 GHz (3.20 GHz),
Intel Core i7-4700HQ,124
4x 2.40 GHz (3.40 GHz) HT,
Intel Core i5-4430,124
4x 3.00 GHz (3.20 GHz),
Intel Core i7-4700MQ,124
4x 2.40 GHz (3.40 GHz) HT,
Intel Pentium G3240,123
2x 3.10 GHz,
Intel Core i7-5500U,123
2x 2.40 GHz (3.00 GHz) HT,
Intel Core i7-5550U,123
2x 2.00 GHz (3.00 GHz) HT,
Intel Pentium G4400T,123
2x 2.90 GHz,
Intel Celeron G3930T,123
2x 2.70 GHz,
Intel Celeron G3920,123
2x 2.90 GHz,
Intel Celeron G3930,123
2x 2.90 GHz,
Intel Xeon E5-2620 v3,123
6x 2.40 GHz (3.20 GHz) HT,
Intel Xeon Platinum 8153,122
16x 2.00 GHz (2.80 GHz) HT,
Intel Core i3-4350T,122
2x 3.10 GHz HT,
Intel Xeon Gold 5115,122
10x 2.40 GHz (2.80 GHz) HT,
Intel Xeon Gold 5117,122
14x 2.00 GHz (2.80 GHz) HT,
Intel Xeon Gold 5117F,122
14x 2.00 GHz (2.80 GHz) HT,
Intel Core i5-6260U,122
2x 1.80 GHz (2.90 GHz) HT,
Intel Core i3-3250,122
2x 3.50 GHz HT,
Intel Xeon E5-2650 v4,121
12x 2.20 GHz (2.90 GHz) HT,
Intel Xeon E5-2630L v4,121
10x 1.80 GHz (2.90 GHz) HT,
Intel Core i3-7167U,120
2x 2.80 GHz HT,
Intel Core i7-4500U,120
2x 1.80 GHz (3.00 GHz) HT,
Intel Core i7-4600U,120
2x 2.10 GHz (3.30 GHz) HT,
Intel Core M-5Y71,119
2x 1.20 GHz (2.90 GHz) HT,
Intel Core i3-3240,119
2x 3.40 GHz HT,
Intel Celeron G3900,119
2x 2.80 GHz,
AMD Epyc 7301,119
16x 2.20 GHz (2.70 GHz) HT,
Intel Core i5-6200U,119
2x 2.30 GHz (2.80 GHz) HT,
Intel Core i3-3245,119
2x 3.40 GHz HT,
Intel Celeron G4900T,119
2x 2.80 GHz,
AMD Epyc 7281,119
16x 2.20 GHz (2.70 GHz) HT,
Intel Xeon E5-2670 v3,119
12x 2.30 GHz (3.10 GHz) HT,
Intel Core i5-6400T,119
4x 2.20 GHz (2.80 GHz),
Intel Core i5-5300U,118
2x 2.30 GHz (2.90 GHz) HT,
Intel Core i5-5350U,118
2x 1.80 GHz (2.90 GHz) HT,
Intel Xeon E3-1505L v5,118
4x 2.00 GHz (2.80 GHz) HT,
Intel Xeon E5-2630 v2,117
6x 2.60 GHz (3.10 GHz) HT,
Intel Pentium G3220,117
2x 3.00 GHz,
Intel Core m5-6Y57,117
2x 1.10 GHz (2.80 GHz) HT,
Intel Core i5-4590T,117
4x 2.00 GHz (3.00 GHz),
Intel Core i7-4702MQ,117
4x 2.20 GHz (3.20 GHz) HT,
Intel Core i7-4702HQ,117
4x 2.20 GHz (3.20 GHz) HT,
Intel Core i7-4785T,116
4x 2.20 GHz (3.20 GHz) HT,
Intel Core i5-4258U,116
2x 2.40 GHz (2.90 GHz) HT,
Intel Xeon E5-2683 v3,115
14x 2.00 GHz (3.00 GHz) HT,
Intel Core i3-4150T,115
2x 3.00 GHz HT,
Intel Core i3-4330T,115
2x 3.00 GHz HT,
Intel Core i3-6167U,115
2x 2.70 GHz HT,
Intel Core i5-4200M,115
2x 2.50 GHz (3.10 GHz) HT,
Intel Core i3-3220,115
2x 3.30 GHz HT,
Intel Xeon E5-2650 v3,115
10x 2.30 GHz (3.00 GHz) HT,
Intel Core i3-3225,115
2x 3.30 GHz HT,
Intel Core i5-4300U,114
2x 1.90 GHz (2.90 GHz) HT,
AMD FX-9590,114
8x 4.70 GHz (5.00 GHz),
Intel Pentium G3440T,113
2x 2.80 GHz,
Intel Pentium G3450T,113
2x 2.90 GHz,
Intel Core m5-6Y54,113
2x 1.10 GHz (2.70 GHz) HT,
Intel Xeon E5-2660 v2,113
10x 2.20 GHz (3.00 GHz) HT,
Intel Xeon E5-2670 v2,113
10x 2.50 GHz (3.30 GHz) HT,
Intel Core i3-6100H,112
2x 2.70 GHz HT,
Intel Xeon E5-2658 v3,112
12x 2.20 GHz (2.90 GHz) HT,
Intel Core i5-6442EQ,111
4x 1.90 GHz (2.70 GHz),
Intel Core i5-4310U,111
2x 2.00 GHz (2.90 GHz) HT,
Intel Core m3 7Y30,111
2x 1.00 GHz (2.60 GHz) HT,
Intel Core i5-5200U,110
2x 2.20 GHz (2.70 GHz) HT,
Intel Core i5-5250U,110
2x 1.60 GHz (2.70 GHz) HT,
Intel Celeron G1850,110
2x 2.90 GHz,
Intel Core i3-3210,110
2x 3.20 GHz HT,
Intel Celeron G3900T,110
2x 2.60 GHz,
Intel Pentium G3240T,109
2x 2.70 GHz,
Intel Core i3-4130T,109
2x 2.90 GHz HT,
Intel Pentium G3250T,109
2x 2.80 GHz,
Intel Core i5-4360U,109
2x 1.50 GHz (2.90 GHz) HT,
Intel Pentium G2030,109
2x 3.00 GHz,
Intel Xeon E3-1230L v3,108
4x 1.80 GHz (2.80 GHz) HT,
Intel Core M-5Y70,107
2x 1.10 GHz (2.60 GHz) HT,
Intel Core M-5Y51,107
2x 1.10 GHz (2.60 GHz) HT,
Intel Celeron G1830,106
2x 2.80 GHz,
Intel Celeron G1840,106
2x 2.80 GHz,
Intel Core i5-4350U,106
2x 1.40 GHz (2.90 GHz) HT,
Intel Pentium G3220T,105
2x 2.60 GHz,
Intel Core i5-4460T,105
4x 1.90 GHz (2.70 GHz),
Intel Xeon E5-2650L v4,104
14x 1.70 GHz (2.50 GHz) HT,
Intel Core i3-3250T,103
2x 3.00 GHz HT,
Intel Core i3-7100U,103
2x 2.40 GHz HT,
Intel Core i5-4260U,103
2x 1.40 GHz (2.70 GHz) HT,
Intel Core i3-5157U,102
2x 2.50 GHz HT,
Intel Celeron G1820,102
2x 2.70 GHz,
Intel Pentium G2020,101
2x 2.90 GHz,
Intel Core i3-3240T,99
2x 2.90 GHz HT,
Intel Core i3-4100M,99
2x 2.50 GHz HT,
Intel Celeron G1630,99
2x 2.80 GHz,
Intel Core i5-4250U,99
2x 1.30 GHz (2.60 GHz) HT,
Intel Pentium 4415U,98
2x 2.30 GHz HT,
Intel Xeon E5-2620 v2,98
6x 2.10 GHz (2.60 GHz) HT,
Intel Core M-5Y31,98
2x 0.90 GHz (2.40 GHz) HT,
Intel Core i3-6100U,98
2x 2.30 GHz HT,
AMD FX-8310,98
8x 3.40 GHz (4.30 GHz),
Intel Xeon E5-2697 v2,98
12x 2.70 GHz (3.50 GHz) HT,
AMD FX-8370E,98
8x 3.30 GHz (4.30 GHz),
AMD FX-8370,98
8x 4.00 GHz (4.30 GHz),
AMD Phenom II X4 980,97
4x 3.70 GHz,
AMD FX-8300,96
8x 3.30 GHz (4.20 GHz),
Intel Xeon E5-2628L v3,96
10x 2.00 GHz (2.50 GHz) HT,
Intel Xeon E5-2648L v3,96
12x 1.80 GHz (2.50 GHz) HT,
AMD FX-8350,96
8x 4.00 GHz (4.20 GHz),
Intel Xeon E5-2650L v3,96
12x 1.80 GHz (2.50 GHz) HT,
Intel Core i3-4000M,95
2x 2.40 GHz HT,
Intel Celeron G1840T,95
2x 2.50 GHz,
Intel Pentium G2010,95
2x 2.80 GHz,
Intel Celeron G1620,95
2x 2.70 GHz,
Intel Xeon E5-2640 v2,94
8x 2.00 GHz (2.50 GHz) HT,
AMD Athlon II X4 860K,94
4x 3.70 GHz (4.00 GHz),
Intel Xeon E7-4890 v2,94
15x 2.80 GHz (3.40 GHz) HT,
Intel Core i3-3220T,94
2x 2.80 GHz HT,
AMD Phenom II X4 975,94
4x 3.60 GHz,
AMD FX-6300,94
6x 3.50 GHz (4.10 GHz),
AMD A8-6600K,94
4x 3.90 GHz (4.20 GHz),
AMD Athlon X4 845,93
4x 3.50 GHz (3.80 GHz),
AMD Phenom II X6 1100T,93
6x 3.30 GHz (3.70 GHz),
Intel Celeron G1610,92
2x 2.60 GHz,
Intel Core i5-4210U,92
2x 1.70 GHz (2.70 GHz) HT,
Intel Core m3-6Y30,92
2x 0.90 GHz (2.20 GHz) HT,
AMD Phenom II X4 970,92
4x 3.50 GHz,
AMD Phenom II X2 521,92
2x 3.50 GHz,
AMD FX-8320,91
8x 3.50 GHz (4.00 GHz),
Intel Celeron G1820T,91
2x 2.40 GHz,
AMD A10-5800K,91
4x 3.80 GHz (4.20 GHz),
AMD FX-8320E,91
8x 3.20 GHz (4.00 GHz),
AMD Phenom II X6 1090T,90
6x 3.20 GHz (3.60 GHz),
AMD A8-6500,90
4x 3.50 GHz (4.10 GHz),
AMD Athlon II X2 370K,90
2x 4.00 GHz (4.20 GHz),
AMD Phenom II X2 565,89
2x 3.40 GHz,
Intel Celeron 2970M,89
2x 2.20 GHz,
AMD FX-8120,89
8x 3.10 GHz (4.00 GHz),
Intel Core i5-4200U,89
2x 1.60 GHz (2.60 GHz) HT,
AMD Phenom II X2 511,89
2x 3.40 GHz,
AMD Phenom II X2 B59,89
2x 3.40 GHz,
Intel Pentium 4405U,89
2x 2.10 GHz HT,
AMD Phenom II X4 960T,89
4x 3.00 GHz (3.40 GHz),
AMD Phenom II X4 965,89
4x 3.40 GHz,
AMD Phenom II X6 1075T,88
6x 3.00 GHz (3.50 GHz),
AMD Athlon II X4 760K,88
4x 3.80 GHz (4.10 GHz),
AMD Phenom II X2 560,87
2x 3.30 GHz,
AMD Phenom II X4 B99,87
4x 3.30 GHz,
AMD Phenom II X4 850,87
4x 3.30 GHz,
Intel Core i3-5010U,86
2x 2.10 GHz HT,
AMD Athlon II X4 750K,86
4x 3.40 GHz (4.00 GHz),
AMD Phenom II X6 1065T,85
6x 2.90 GHz (3.40 GHz),
Intel Celeron 3955U,85
2x 2.00 GHz,
Intel Celeron G1620T,84
2x 2.40 GHz,
Intel Core i3-4158U,84
2x 2.00 GHz HT,
AMD Phenom II X4 955,84
4x 3.20 GHz,
AMD Phenom II X2 555,84
2x 3.20 GHz,
AMD Phenom II X4 840T,84
4x 2.90 GHz (3.20 GHz),
AMD Phenom II X4 840,84
4x 3.20 GHz,
AMD Phenom II X3 B77,84
3x 3.20 GHz,
AMD Phenom II X4 B97,84
4x 3.20 GHz,
AMD Phenom II X2 B57,84
2x 3.20 GHz,
AMD Phenom II X6 1055T,83
6x 2.80 GHz (3.30 GHz),
AMD Athlon X4 835,83
4x 3.10 GHz (3.40 GHz),
Intel Core i3-5005U,82
2x 2.00 GHz HT,
AMD Phenom II X2 550,82
2x 3.10 GHz,
Intel Pentium J5005,82
4x 1.50 GHz (2.80 GHz),
Intel Celeron G1820TE,82
2x 2.20 GHz HT,
Intel Core M-5Y10c,82
2x 0.80 GHz (2.00 GHz) HT,
Intel Core M-5Y10,82
2x 0.80 GHz (2.00 GHz) HT,
Intel Core M-5Y10a,82
2x 0.80 GHz (2.00 GHz) HT,
Intel Celeron G1610T,81
2x 2.30 GHz,
AMD Phenom II X6 1045T,80
6x 2.70 GHz (3.20 GHz),
AMD Athlon II X4 740,80
4x 3.20 GHz (3.70 GHz),
AMD Phenom II X2 545,79
2x 3.00 GHz,
Intel Celeron J4005,79
2x 2.00 GHz (2.70 GHz),
AMD Phenom II X2 B55,79
2x 3.00 GHz,
AMD Phenom II X3 740,79
3x 3.00 GHz,
AMD Phenom II X3 B75,79
3x 3.00 GHz,
AMD Phenom II X4 945,79
4x 3.00 GHz,
AMD Phenom II X4 940,79
4x 3.00 GHz,
Intel Celeron 2950M,79
2x 2.00 GHz,
AMD Phenom II X4 B95,79
4x 3.00 GHz,
Intel Pentium N5000,78
4x 1.10 GHz (2.70 GHz),
AMD Phenom II X6 1035T,78
6x 2.60 GHz (3.10 GHz),
Intel Pentium 3805U,77
2x 1.90 GHz,
Intel Xeon E5-2608L v3,77
6x 2.00 GHz HT,
AMD Athlon II X2 340,77
2x 3.20 GHz (3.60 GHz),
AMD A8-3870K,77
4x 3.10 GHz,
Intel Pentium 3825U,77
2x 1.90 GHz HT,
Intel Celeron 3765U,77
2x 1.90 GHz,
Intel Xeon E5-2690 v2,76
10x 3.00 GHz (3.60 GHz) HT,
Intel Core i5-4200Y,76
2x 1.40 GHz (1.90 GHz) HT,
Intel Xeon Bronze 3104,75
6x 1.70 GHz,
Intel Xeon Bronze 3106,75
8x 1.70 GHz,
AMD Phenom II X3 715,74
3x 2.80 GHz,
AMD Phenom II X3 720,74
3x 2.80 GHz,
AMD Phenom II X4 925,74
4x 2.80 GHz,
AMD Phenom II X3 B73,74
3x 2.80 GHz,
AMD Phenom II X4 820,74
4x 2.80 GHz,
AMD Phenom II X2 B53,74
2x 2.80 GHz,
AMD Phenom II X4 830,74
4x 2.80 GHz,
AMD Phenom II X4 B93,74
4x 2.80 GHz,
AMD A10-6800K,74
4x 4.10 GHz (4.40 GHz),
AMD Phenom II X4 920,74
4x 2.80 GHz,
AMD A10-5750M,73
4x 2.50 GHz (3.50 GHz),
Intel Core i5-4210Y,73
2x 1.50 GHz (1.90 GHz) HT,
AMD A10-5757M,73
4x 2.50 GHz (3.50 GHz),
AMD FX-6100,73
6x 3.30 GHz (3.90 GHz),
Intel Celeron J4105,73
4x 1.50 GHz (2.50 GHz),
Intel Core i3-4100U,73
2x 1.80 GHz HT,
Intel Xeon E5-2609 v3,73
6x 1.90 GHz,
Intel Xeon E5-2609 v4,71
8x 1.70 GHz,
Intel Xeon E5-2603 v4,71
6x 1.70 GHz,
AMD A4-4000,69
2x 3.00 GHz (3.20 GHz),
Intel Core i3-3227U,69
2x 1.90 GHz HT,
AMD A10-6790K,69
4x 4.10 GHz (4.30 GHz),
Intel Celeron 3755U,69
2x 1.70 GHz,
Intel Celeron 3215U,69
2x 1.70 GHz,
AMD Phenom II X4 810,68
4x 2.60 GHz,
AMD Phenom II X4 910,68
4x 2.60 GHz,
Intel Celeron 3855U,68
2x 1.60 GHz,
AMD Phenom II X4 910e,68
4x 2.60 GHz,
AMD Phenom II X3 710,68
3x 2.60 GHz,
AMD A10-6700,67
4x 3.70 GHz (4.30 GHz),
Intel Core i3-4005U,67
2x 1.70 GHz HT,
AMD Phenom II X4 805,66
4x 2.50 GHz,
AMD A10-7870K,66
4x 3.90 GHz (4.10 GHz),
AMD A4-3400,66
2x 2.70 GHz,
AMD Phenom II X3 705e,66
3x 2.50 GHz,
AMD A8-7670K,66
4x 3.60 GHz (3.90 GHz),
AMD Phenom II X4 905e,66
4x 2.50 GHz,
AMD A8-6500T,65
4x 2.10 GHz (3.10 GHz),
AMD A10-4657M,65
4x 2.30 GHz (3.20 GHz),
Intel Core i3-4030U,65
2x 1.90 GHz HT,
Intel Pentium 4405Y,64
2x 1.50 GHz HT,
AMD A10-7850K,64
4x 3.70 GHz (4.00 GHz),
Intel Celeron 2980U,63
2x 1.40 GHz,
AMD A10-4600M,63
4x 2.30 GHz (3.20 GHz),
AMD Phenom II X4 900e,63
4x 2.40 GHz,
AMD Phenom II X3 700e,63
3x 2.40 GHz,
Intel Xeon E5-2603 v3,62
6x 1.60 GHz,
AMD A10-7800,61
4x 3.50 GHz (3.90 GHz),
AMD A8-4500M,61
4x 1.90 GHz (2.80 GHz),
AMD A8-7650K,61
4x 3.30 GHz (3.80 GHz),
Intel Celeron 3205U,61
2x 1.50 GHz,
AMD A8-7600,61
4x 3.10 GHz (3.80 GHz),
Intel Core i3-4010U,58
2x 1.70 GHz HT,
Intel Core i5-4302Y,58
2x 1.60 GHz (2.30 GHz) HT,
Intel Core i3-4020Y,58
2x 1.50 GHz HT,
AMD A10-7700K,57
4x 3.50 GHz (3.80 GHz),
Intel Xeon E3-1220L v3,57
4x 1.10 GHz (1.50 GHz) HT,
Intel Celeron 2955U,56
2x 1.40 GHz,
AMD A10-5700,56
4x 3.40 GHz (4.00 GHz),
AMD A10-5745M,54
4x 2.10 GHz (2.90 GHz),
Intel Celeron 2957U,54
2x 1.40 GHz,
AMD A10-7350B,53
4x 2.10 GHz (3.30 GHz),
AMD A8-7200P,53
4x 2.40 GHz (3.30 GHz),
Intel Celeron 1007U,52
2x 1.50 GHz,
AMD A10-4655M,52
4x 2.00 GHz (2.80 GHz),
Intel Pentium J4205,52
4x 1.50 GHz (2.60 GHz),
AMD A8-7150B,51
4x 1.90 GHz (3.20 GHz),
Intel Celeron J3355,50
2x 2.00 GHz (2.50 GHz),
Intel Pentium N4200,50
4x 1.10 GHz (2.50 GHz),
AMD A10-6700T,50
4x 2.50 GHz (3.50 GHz),
AMD A8-6410,49
4x 2.00 GHz (2.40 GHz),
AMD A6-6310,48
4x 2.00 GHz (2.40 GHz),
Intel Celeron N3350,48
2x 1.10 GHz (2.40 GHz),
AMD A10-7400P,48
4x 2.50 GHz (3.00 GHz),
AMD A8-7100,48
4x 1.80 GHz (3.00 GHz),
Intel Celeron J3455,47
4x 1.50 GHz (2.30 GHz),
Intel Core i5-2467M,46
2x 1.60 GHz (2.30 GHz) HT,
Intel Core i3-4010Y,45
2x 1.30 GHz HT,
Intel Pentium D1508,44
2x 2.20 GHz (2.60 GHz) HT,
Intel Pentium J2900,44
4x 2.41 GHz (2.67 GHz),
AMD Athlon 5350,44
4x 2.05 GHz,
Intel Celeron N3450,44
4x 1.10 GHz (2.20 GHz),
AMD A10-7300,44
4x 1.90 GHz (3.20 GHz),
Intel Pentium N3710,43
4x 1.60 GHz (2.56 GHz),
Intel Atom x7-Z8750,43
4x 1.60 GHz (2.56 GHz),
Intel Pentium J3710,42
4x 1.60 GHz (2.64 GHz),
Intel Celeron J1800,42
2x 2.41 GHz (2.58 GHz),
Intel Celeron N3060,42
2x 1.60 GHz (2.48 GHz),
Intel Celeron N2840,42
2x 2.16 GHz (2.58 GHz),
Intel Celeron J3060,42
2x 1.60 GHz (2.48 GHz),
Intel Pentium N3540,41
4x 2.16 GHz (2.66 GHz),
Intel Atom x7-Z8700,40
4x 1.60 GHz (2.40 GHz),
Intel Pentium N3700,40
4x 1.60 GHz (2.40 GHz),
Intel Atom x5-Z8550,40
4x 1.44 GHz (2.40 GHz),
Intel Pentium N3530,40
4x 2.16 GHz (2.58 GHz),
Intel Celeron J1750,39
2x 2.41 GHz,
Intel Celeron 2961Y,39
2x 1.10 GHz,
Intel Pentium N3510,39
4x 2.40 GHz,
Intel Celeron N2830,39
2x 2.16 GHz (2.41 GHz),
Intel Celeron J1900,39
4x 2.00 GHz (2.42 GHz),
Intel Atom x5-Z8500,38
4x 1.44 GHz (2.24 GHz),
Intel Pentium N3520,38
4x 2.17 GHz (2.42 GHz),
Intel Celeron J3160,38
4x 1.60 GHz (2.24 GHz),
Intel Celeron N2940,38
4x 1.83 GHz (2.25 GHz),
Intel Celeron N3160,38
4x 1.60 GHz (2.24 GHz),
Intel Celeron N3010,38
2x 1.04 GHz (2.24 GHz),
Intel Celeron N2820,37
2x 2.13 GHz (2.39 GHz),
Intel Pentium D1517,37
4x 1.60 GHz (2.20 GHz) HT,
Intel Celeron N2808,36
2x 1.58 GHz (2.25 GHz),
Intel Celeron N3050,36
2x 1.60 GHz (2.16 GHz),
Intel Celeron N3150,35
4x 1.60 GHz (2.08 GHz),
Intel Celeron N3000,35
2x 1.04 GHz (2.08 GHz),
Intel Celeron N2807,34
2x 1.58 GHz (2.16 GHz),
Intel Celeron N2815,33
2x 1.86 GHz (2.13 GHz),
AMD Athlon 5150,33
4x 1.60 GHz,
Intel Celeron J1850,32
4x 2.00 GHz,
Intel Celeron N2920,32
4x 1.86 GHz (2.00 GHz),
Intel Atom x5-Z8350,32
4x 1.44 GHz (1.92 GHz),
Intel Celeron N2810,31
2x 2.00 GHz,
Intel Atom x5-Z8300,31
4x 1.44 GHz (1.84 GHz),
Intel Celeron N2806,31
2x 1.60 GHz (2.00 GHz),
Intel Celeron N2930,30
4x 1.83 GHz (2.16 GHz),
AMD A4-5000,28
4x 1.50 GHz,
AMD E1-6010,27
2x 1.35 GHz,
Intel Celeron N2910,26
4x 1.60 GHz,
Intel Pentium D1509,25
2x 1.50 GHz (1.50 GHz),
Intel Celeron N2805,23
2x 1.46 GHz,
Intel Pentium D1507,20
2x 1.20 GHz (1.20 GHz),
