Intel Core i5-7200U,3270
2x 2.50 GHz (3.10 GHz) HT,
Intel Core i3-6100T,3264
2x 3.20 GHz HT,
Intel Pentium G4400,3251
2x 3.30 GHz,
Intel Core i5-6360U,3251
2x 2.00 GHz (3.10 GHz) HT,
Intel Xeon E3-1220 v3,3250
4x 3.10 GHz (3.50 GHz),
Intel Xeon E5-1650 v2,3240
6x 3.50 GHz (3.90 GHz) HT,
Intel Core i3-4350,3236
2x 3.60 GHz HT,
Intel Core i5-5257U,3233
2x 2.70 GHz (3.10 GHz) HT,
Intel Core i5-4690T,3228
4x 2.50 GHz (3.50 GHz),
Intel Xeon E5-2670 v3,3221
12x 2.30 GHz (3.10 GHz) HT,
Intel Core m7-6Y75,3217
2x 1.20 GHz (3.10 GHz) HT,
Intel Core i3-7100H,3210
2x 3.00 GHz HT,
Intel Core i7-4600M,3210
2x 2.90 GHz (3.60 GHz) HT,
Intel Xeon E3-1235L v5,3198
4x 2.00 GHz (3.00 GHz),
Intel Core i5-7400T,3194
4x 2.40 GHz (3.00 GHz),
Intel Core i7-5600U,3194
2x 2.60 GHz (3.20 GHz) HT,
Intel Core i7-5650U,3194
2x 2.20 GHz (3.20 GHz) HT,
Intel Core i7-2600K,3193
4x 3.40 GHz (3.80 GHz) HT,
AMD Epyc 7301,3175
16x 2.20 GHz (2.70 GHz) HT,
AMD Epyc 7281,3175
16x 2.20 GHz (2.70 GHz) HT,
Intel Pentium G5400T,3174
2x 3.10 GHz HT,
Intel Core i3-4330,3173
2x 3.50 GHz HT,
Intel Core i5-2500k,3158
4x 3.30 GHz (3.70 GHz),
Intel Core i5-6300U,3158
2x 2.40 GHz (3.00 GHz) HT,
Intel Celeron G4920,3152
2x 3.20 GHz,
Intel Core i7-4850HQ,3150
4x 2.30 GHz (3.50 GHz) HT,
Intel Core i5-4460S,3136
4x 2.90 GHz (3.40 GHz),
Intel Core i5-4460,3136
4x 3.20 GHz (3.40 GHz),
Intel Xeon Gold 5117F,3133
14x 2.00 GHz (2.80 GHz) HT,
Intel Xeon Platinum 8153,3133
16x 2.00 GHz (2.80 GHz) HT,
Intel Xeon Gold 5117,3133
14x 2.00 GHz (2.80 GHz) HT,
Intel Xeon Gold 5115,3133
10x 2.40 GHz (2.80 GHz) HT,
Intel Core i7-4785T,3129
4x 2.20 GHz (3.20 GHz) HT,
Intel Xeon E5-2630L v3,3126
8x 1.80 GHz (2.90 GHz) HT,
Intel Core i7-4702MQ,3124
4x 2.20 GHz (3.20 GHz) HT,
Intel Core i7-4702HQ,3124
4x 2.20 GHz (3.20 GHz) HT,
Intel Core i7-4600U,3120
2x 2.10 GHz (3.30 GHz) HT,
Intel Xeon E5-2650 v3,3117
10x 2.30 GHz (3.00 GHz) HT,
Intel Xeon E5-2683 v3,3117
14x 2.00 GHz (3.00 GHz) HT,
Intel Core i7-4650U,3110
2x 1.70 GHz (3.30 GHz) HT,
Intel Pentium G4600T,3072
2x 3.00 GHz HT,
Intel Core i7-4558U,3070
2x 2.80 GHz (3.30 GHz) HT,
Intel Celeron G4900,3054
2x 3.10 GHz,
AMD Athlon 300U,3045
2x 2.60 GHz (3.50 GHz) HT,
AMD Ryzen 3 3200U,3045
2x 2.60 GHz (3.50 GHz) HT,
Intel Core i5-4670T,3043
4x 2.30 GHz (3.30 GHz),
Intel Core i5-4440,3043
4x 3.10 GHz (3.30 GHz),
Intel Core i5-6260U,3039
2x 1.80 GHz (2.90 GHz) HT,
Intel Core i5-5350U,3025
2x 1.80 GHz (2.90 GHz) HT,
Intel Core i5-5300U,3025
2x 2.30 GHz (2.90 GHz) HT,
Intel Xeon E5-2658 v3,3013
12x 2.20 GHz (2.90 GHz) HT,
Intel Core i3-4130,3013
2x 3.50 GHz HT,
Intel Core i5-4340M,3010
2x 2.90 GHz (3.50 GHz) HT,
Intel Core M-5Y71,2999
2x 1.20 GHz (2.90 GHz) HT,
Intel Core i3-7167U,2996
2x 2.80 GHz HT,
Intel Core i7-5550U,2994
2x 2.00 GHz (3.00 GHz) HT,
Intel Core i7-5500U,2994
2x 2.40 GHz (3.00 GHz) HT,
Intel Pentium G4560T,2970
2x 2.90 GHz HT,
Intel Core i5-6400T,2969
4x 2.20 GHz (2.80 GHz),
Intel Pentium G4500T,2955
2x 3.00 GHz,
Intel Celeron G3950,2955
2x 3.00 GHz,
Intel Xeon E3-1505L v5,2953
4x 2.00 GHz (2.80 GHz) HT,
Intel Core i5-4430,2951
4x 3.00 GHz (3.20 GHz),
Intel Core i5-4570R,2951
4x 2.70 GHz (3.20 GHz),
Intel Core i5-4330M,2950
2x 2.80 GHz (3.50 GHz) HT,
Intel Core i5-6200U,2949
2x 2.30 GHz (2.80 GHz) HT,
Intel Xeon E5-2650L v4,2941
14x 1.70 GHz (2.50 GHz) HT,
Intel Core i7-4510U,2921
2x 2.00 GHz (3.10 GHz) HT,
Intel Core m5-6Y57,2906
2x 1.10 GHz (2.80 GHz) HT,
Intel Pentium G3440,2902
2x 3.30 GHz,
Intel Core i3-4350T,2897
2x 3.10 GHz HT,
Intel Xeon E5-2667 v2,2894
8x 3.30 GHz (4.00 GHz) HT,
Intel Core i5-6442EQ,2886
4x 1.90 GHz (2.70 GHz),
Intel Core i5-4310M,2865
2x 2.70 GHz (3.30 GHz) HT,
Intel Core i3-6167U,2860
2x 2.70 GHz HT,
Intel Pentium G3460,2860
2x 3.50 GHz,
Intel Celeron G3930T,2857
2x 2.70 GHz,
Intel Celeron G3930,2857
2x 2.90 GHz,
Intel Celeron G3920,2857
2x 2.90 GHz,
Intel Pentium G4400T,2857
2x 2.90 GHz,
Intel Pentium G3258,2845
2x 3.20 GHz,
Intel Pentium G3420,2845
2x 3.20 GHz,
Intel Core i3-4330T,2840
2x 3.00 GHz HT,
Intel Core i5-4310U,2840
2x 2.00 GHz (2.90 GHz) HT,
Intel Pentium G3430,2832
2x 3.30 GHz,
Intel Core i7-4750HQ,2830
4x 2.00 GHz (3.20 GHz) HT,
Intel Core i7-4500U,2827
2x 1.80 GHz (3.00 GHz) HT,
Intel Core i5-4300M,2821
2x 2.60 GHz (3.30 GHz) HT,
AMD Ryzen 3 2200U,2820
2x 2.50 GHz (3.40 GHz) HT,
Intel Core i5-5250U,2816
2x 1.60 GHz (2.70 GHz) HT,
Intel Core i5-5200U,2816
2x 2.20 GHz (2.70 GHz) HT,
Intel Core m5-6Y54,2804
2x 1.10 GHz (2.70 GHz) HT,
Intel Pentium G3450,2778
2x 3.40 GHz,
Intel Core i3-4150T,2768
2x 3.00 GHz HT,
Intel Core i5-4590T,2767
4x 2.00 GHz (3.00 GHz),
Intel Core i5-4300U,2760
2x 1.90 GHz (2.90 GHz) HT,
Intel Celeron G3900,2758
2x 2.80 GHz,
Intel Celeron G4900T,2758
2x 2.80 GHz,
Intel Core m3 7Y30,2746
2x 1.00 GHz (2.60 GHz) HT,
Intel Core i3-3250,2725
2x 3.50 GHz HT,
Intel Core i3-4130T,2714
2x 2.90 GHz HT,
Intel Core i5-4200M,2710
2x 2.50 GHz (3.10 GHz) HT,
Intel Core i5-4258U,2690
2x 2.40 GHz (2.90 GHz) HT,
Intel Core M-5Y51,2688
2x 1.10 GHz (2.60 GHz) HT,
Intel Core M-5Y70,2688
2x 1.10 GHz (2.60 GHz) HT,
Intel Core i5-4360U,2675
2x 1.50 GHz (2.90 GHz) HT,
Intel Xeon E5-2670 v2,2670
10x 2.50 GHz (3.30 GHz) HT,
Intel Xeon E5-2690 v2,2650
10x 3.00 GHz (3.60 GHz) HT,
Intel Core i3-3240,2648
2x 3.40 GHz HT,
Intel Core i3-3245,2648
2x 3.40 GHz HT,
Intel Core i5-4350U,2615
2x 1.40 GHz (2.90 GHz) HT,
Intel Pentium G3250,2614
2x 3.20 GHz,
Intel Xeon E5-2650L v3,2598
12x 1.80 GHz (2.50 GHz) HT,
Intel Xeon E5-2628L v3,2598
10x 2.00 GHz (2.50 GHz) HT,
Intel Xeon E5-2648L v3,2598
12x 1.80 GHz (2.50 GHz) HT,
Intel Celeron G1850,2597
2x 2.90 GHz,
Intel Core i5-4260U,2596
2x 1.40 GHz (2.70 GHz) HT,
AMD FX-9590,2587
8x 4.70 GHz (5.00 GHz),
Intel Xeon E5-2630 v2,2585
6x 2.60 GHz (3.10 GHz) HT,
Intel Core i3-3220,2570
2x 3.30 GHz HT,
Intel Core i3-3225,2570
2x 3.30 GHz HT,
Intel Core i3-7100U,2568
2x 2.40 GHz HT,
Intel Celeron G3900T,2561
2x 2.60 GHz,
Intel Celeron G1840,2556
2x 2.80 GHz,
Intel Core i5-4210U,2544
2x 1.70 GHz (2.70 GHz) HT,
Intel Xeon E5-2697 v2,2540
12x 2.70 GHz (3.50 GHz) HT,
AMD Athlon X4 845,2526
4x 3.50 GHz (3.80 GHz),
Intel Core i7-3517U,2521
2x 1.90 GHz (3.00 GHz) HT,
Intel Pentium G3240,2501
2x 3.10 GHz,
Intel Core i5-4250U,2500
2x 1.30 GHz (2.60 GHz) HT,
AMD Athlon II X4 860K,2500
4x 3.70 GHz (4.00 GHz),
Intel Core i3-3210,2492
2x 3.20 GHz HT,
Intel Core i3-5157U,2492
2x 2.50 GHz HT,
Intel Core i5-4460T,2490
4x 1.90 GHz (2.70 GHz),
Intel Core i5-3210M,2487
2x 2.50 GHz (3.10 GHz) HT,
Intel Core M-5Y31,2482
2x 0.90 GHz (2.40 GHz) HT,
Intel Xeon E3-1230L v3,2461
4x 1.80 GHz (2.80 GHz) HT,
Intel Xeon E5-2650 v2,2460
8x 2.60 GHz (3.40 GHz) HT,
Intel Pentium G3220,2452
2x 3.00 GHz,
Intel Core i5-4200U,2450
2x 1.60 GHz (2.60 GHz) HT,
Intel Pentium 4415U,2438
2x 2.30 GHz HT,
Intel Core i3-6100U,2436
2x 2.30 GHz HT,
Intel Core i3-3250T,2429
2x 3.00 GHz HT,
Intel Core i3-4100M,2419
2x 2.50 GHz HT,
Intel Celeron G1830,2412
2x 2.80 GHz,
AMD FX-9370,2386
8x 4.40 GHz (4.70 GHz),
AMD A10-6800K,2373
4x 4.10 GHz (4.40 GHz),
Intel Pentium G3450T,2369
2x 2.90 GHz,
Intel Pentium G3440T,2361
2x 2.80 GHz,
Intel Xeon E5-2620 v2,2350
6x 2.10 GHz (2.60 GHz) HT,
Intel Core i3-3240T,2348
2x 2.90 GHz HT,
AMD FX-4170,2334
4x 4.20 GHz (4.40 GHz),
AMD FX-4350,2321
4x 4.20 GHz (4.30 GHz),
Intel Pentium G3240T,2315
2x 2.70 GHz,
Intel Celeron G1820,2311
2x 2.70 GHz,
Intel Pentium G3250T,2288
2x 2.80 GHz,
Intel Core m3-6Y30,2285
2x 0.90 GHz (2.20 GHz) HT,
Intel Xeon E5-2660 v2,2275
10x 2.20 GHz (3.00 GHz) HT,
Intel Pentium G3220T,2270
2x 2.60 GHz,
Intel Core i3-3220T,2267
2x 2.80 GHz HT,
AMD Athlon X4 835,2260
4x 3.10 GHz (3.40 GHz),
Intel Celeron G1630,2240
2x 2.80 GHz,
Intel Celeron G1840T,2227
2x 2.50 GHz,
Intel Pentium 4405U,2216
2x 2.10 GHz HT,
Intel Celeron G1620,2200
2x 2.70 GHz,
AMD FX-8370,2195
8x 4.00 GHz (4.30 GHz),
AMD FX-8370E,2195
8x 3.30 GHz (4.30 GHz),
AMD FX-8310,2195
8x 3.40 GHz (4.30 GHz),
AMD FX-4300,2186
4x 3.80 GHz,
AMD FX-6350,2185
6x 3.90 GHz (4.20 GHz),
Intel Xeon E5-2640 v2,2170
8x 2.00 GHz (2.50 GHz) HT,
Intel Celeron 2970M,2170
2x 2.20 GHz,
Intel Core i3-4000M,2167
2x 2.40 GHz HT,
Intel Core i5-4302Y,2155
2x 1.60 GHz (2.30 GHz) HT,
AMD FX-8350,2144
8x 4.00 GHz (4.20 GHz),
AMD FX-8300,2144
8x 3.30 GHz (4.20 GHz),
AMD A10-6700,2140
4x 3.70 GHz (4.30 GHz),
AMD A10-6790K,2140
4x 4.10 GHz (4.30 GHz),
Intel Celeron G1820T,2138
2x 2.40 GHz,
AMD A8-7670K,2124
4x 3.60 GHz (3.90 GHz),
AMD A10-7870K,2124
4x 3.90 GHz (4.10 GHz),
Intel Pentium G2030,2120
2x 3.00 GHz,
AMD A6-6420K,2118
2x 4.00 GHz (4.20 GHz),
AMD A8-6600K,2107
4x 3.90 GHz (4.20 GHz),
Intel Celeron 3955U,2104
2x 2.00 GHz,
AMD A6-5400K,2103
2x 3.60 GHz (3.80 GHz),
Intel Celeron J4005,2094
2x 2.00 GHz (2.70 GHz),
Intel Core i3-5010U,2093
2x 2.10 GHz HT,
Intel Pentium G2020,2086
2x 2.90 GHz,
Intel Xeon E5-2608L v3,2078
6x 2.00 GHz HT,
AMD FX-6300,2073
6x 3.50 GHz (4.10 GHz),
AMD A10-7850K,2072
4x 3.70 GHz (4.00 GHz),
Intel Core M-5Y10c,2068
2x 0.80 GHz (2.00 GHz) HT,
Intel Core M-5Y10a,2068
2x 0.80 GHz (2.00 GHz) HT,
Intel Core M-5Y10,2068
2x 0.80 GHz (2.00 GHz) HT,
AMD A6-6400K,2063
2x 3.90 GHz (4.10 GHz),
AMD FX-8150,2056
8x 3.60 GHz (4.20 GHz),
Intel Pentium G2010,2045
2x 2.80 GHz,
AMD FX-8320E,2042
8x 3.20 GHz (4.00 GHz),
AMD FX-8320,2042
8x 3.50 GHz (4.00 GHz),
AMD A10-5800K,2029
4x 3.80 GHz (4.20 GHz),
Intel Celeron G1610,2023
2x 2.60 GHz,
AMD A8-6500,2017
4x 3.50 GHz (4.10 GHz),
Intel Xeon E5-2609 v4,2016
8x 1.70 GHz,
Intel Xeon E5-2603 v4,2016
6x 1.70 GHz,
AMD A8-5600K,2011
4x 3.60 GHz (3.90 GHz),
AMD FX-8120,1997
8x 3.10 GHz (4.00 GHz),
Intel Core i3-5005U,1993
2x 2.00 GHz HT,
AMD FX-6200,1989
6x 3.80 GHz (4.10 GHz),
Intel Celeron G1820TE,1984
2x 2.20 GHz HT,
AMD A10-7800,1976
4x 3.50 GHz (3.90 GHz),
AMD Phenom II X4 980,1976
4x 3.70 GHz,
Intel Xeon E5-2609 v3,1974
6x 1.90 GHz,
AMD Athlon II X4 760K,1969
4x 3.80 GHz (4.10 GHz),
AMD A8-7600,1968
4x 3.10 GHz (3.80 GHz),
AMD A8-7650K,1968
4x 3.30 GHz (3.80 GHz),
AMD A6-5400B,1957
2x 3.60 GHz (3.80 GHz),
Intel Celeron G1620T,1956
2x 2.40 GHz,
AMD Phenom II X6 1100T,1935
6x 3.30 GHz (3.70 GHz),
Intel Core i5-2467M,1932
2x 1.60 GHz (2.30 GHz) HT,
Intel Pentium N5000,1932
4x 1.10 GHz (2.70 GHz),
Intel Celeron 2950M,1929
2x 2.00 GHz,
AMD FX-4150,1927
4x 3.90 GHz (4.10 GHz),
AMD Athlon II X4 750K,1921
4x 3.40 GHz (4.00 GHz),
Intel Xeon Bronze 3104,1916
6x 1.70 GHz,
Intel Xeon Bronze 3106,1916
8x 1.70 GHz,
Intel Core i3-4158U,1911
2x 2.00 GHz HT,
AMD A10-7700K,1910
4x 3.50 GHz (3.80 GHz),
AMD FX-4130,1909
4x 3.80 GHz,
AMD A4-6320,1906
2x 3.80 GHz (4.00 GHz),
Intel Pentium 3805U,1894
2x 1.90 GHz,
Intel Pentium 3825U,1892
2x 1.90 GHz HT,
AMD A10-5700,1892
4x 3.40 GHz (4.00 GHz),
Intel Celeron 3765U,1892
2x 1.90 GHz,
AMD Phenom II X2 521,1888
2x 3.50 GHz,
AMD Phenom II X6 1090T,1883
6x 3.20 GHz (3.60 GHz),
AMD Phenom II X4 975,1876
4x 3.60 GHz,
AMD A8-5500B,1872
4x 3.20 GHz (3.70 GHz),
AMD FX-4200,1869
4x 3.30 GHz,
AMD Phenom II X4 970,1869
4x 3.50 GHz,
AMD FX-4100,1862
4x 3.60 GHz (3.80 GHz),
AMD FX-6100,1858
6x 3.30 GHz (3.90 GHz),
AMD A4-6300,1856
2x 3.70 GHz (3.90 GHz),
AMD FX-6120,1839
6x 3.50 GHz (4.10 GHz),
AMD Phenom II X2 B59,1834
2x 3.40 GHz,
AMD Phenom II X2 565,1834
2x 3.40 GHz,
AMD Phenom II X2 511,1834
2x 3.40 GHz,
AMD Phenom II X6 1075T,1831
6x 3.00 GHz (3.50 GHz),
AMD Phenom II X4 960T,1816
4x 3.00 GHz (3.40 GHz),
AMD Phenom II X4 965,1816
4x 3.40 GHz,
Intel Celeron G530,1796
2x 2.40 GHz,
Intel Core i3-4030U,1790
2x 1.90 GHz HT,
Intel Celeron G1610T,1789
2x 2.30 GHz,
AMD Phenom II X2 560,1780
2x 3.30 GHz,
AMD Phenom II X6 1065T,1778
6x 2.90 GHz (3.40 GHz),
AMD Athlon II X4 740,1777
4x 3.20 GHz (3.70 GHz),
AMD Athlon II X2 370K,1771
2x 4.00 GHz (4.20 GHz),
AMD Phenom II X4 850,1762
4x 3.30 GHz,
AMD Phenom II X4 B99,1762
4x 3.30 GHz,
AMD A8-5500,1754
4x 3.20 GHz (3.70 GHz),
AMD A4-5300,1745
2x 3.40 GHz (3.60 GHz),
AMD A4-4020,1737
2x 3.20 GHz (3.40 GHz),
AMD Phenom II X3 B77,1735
3x 3.20 GHz,
AMD A10-5750M,1732
4x 2.50 GHz (3.50 GHz),
AMD A10-5757M,1732
4x 2.50 GHz (3.50 GHz),
Intel Core i7-3687U,1728
2x 2.10 GHz (3.30 GHz) HT,
AMD Phenom II X2 B57,1726
2x 3.20 GHz,
AMD Phenom II X6 1055T,1726
6x 2.80 GHz (3.30 GHz),
AMD Phenom II X2 555,1726
2x 3.20 GHz,
Intel Core i3-4100U,1720
2x 1.80 GHz HT,
Intel Core i5-4210Y,1717
2x 1.50 GHz (1.90 GHz) HT,
Intel Core i5-4200Y,1717
2x 1.40 GHz (1.90 GHz) HT,
AMD Phenom II X4 840,1709
4x 3.20 GHz,
AMD A8-7200P,1709
4x 2.40 GHz (3.30 GHz),
AMD A10-7350B,1709
4x 2.10 GHz (3.30 GHz),
AMD Phenom II X4 955,1709
4x 3.20 GHz,
AMD Phenom II X4 840T,1709
4x 2.90 GHz (3.20 GHz),
AMD Phenom II X4 B97,1709
4x 3.20 GHz,
AMD A10-6700T,1706
4x 2.50 GHz (3.50 GHz),
Intel Celeron 3755U,1693
2x 1.70 GHz,
Intel Celeron 3215U,1693
2x 1.70 GHz,
Intel Celeron 3855U,1683
2x 1.60 GHz,
AMD Phenom II X6 1045T,1674
6x 2.70 GHz (3.20 GHz),
AMD Phenom II X2 550,1672
2x 3.10 GHz,
Intel Xeon E5-2603 v3,1662
6x 1.60 GHz,
AMD A8-7150B,1658
4x 1.90 GHz (3.20 GHz),
AMD FX-8100,1640
8x 2.80 GHz (3.70 GHz),
AMD A4-4000,1629
2x 3.00 GHz (3.20 GHz),
AMD Phenom II X3 740,1627
3x 3.00 GHz,
AMD Phenom II X3 B75,1627
3x 3.00 GHz,
AMD Phenom II X6 1035T,1621
6x 2.60 GHz (3.10 GHz),
Intel Core i3-4005U,1620
2x 1.70 GHz HT,
AMD Phenom II X2 545,1618
2x 3.00 GHz,
AMD Phenom II X2 B55,1618
2x 3.00 GHz,
AMD Phenom II X4 945,1603
4x 3.00 GHz,
AMD Phenom II X4 940,1602
4x 3.00 GHz,
AMD Phenom II X4 B95,1602
4x 3.00 GHz,
Intel Core i3-4010U,1601
2x 1.70 GHz HT,
AMD A8-5557M,1591
4x 2.10 GHz (3.10 GHz),
Intel Pentium 4405Y,1581
2x 1.50 GHz HT,
AMD A8-7100,1554
4x 1.80 GHz (3.00 GHz),
AMD A10-7400P,1554
4x 2.50 GHz (3.00 GHz),
Intel Celeron 2980U,1542
2x 1.40 GHz,
Intel Core2 Duo E6700,1524
2x 2.66 GHz,
AMD Phenom II X3 720,1518
3x 2.80 GHz,
AMD Athlon II X2 340,1518
2x 3.20 GHz (3.60 GHz),
AMD Phenom II X3 715,1518
3x 2.80 GHz,
AMD Phenom II X3 B73,1518
3x 2.80 GHz,
AMD A8-3850,1512
4x 2.90 GHz,
AMD Phenom II X2 B53,1510
2x 2.80 GHz,
Intel Core i3-3227U,1506
2x 1.90 GHz HT,
AMD Phenom II X4 920,1495
4x 2.80 GHz,
AMD Phenom II X4 925,1495
4x 2.80 GHz,
AMD Phenom II X4 B93,1495
4x 2.80 GHz,
AMD Phenom II X4 830,1495
4x 2.80 GHz,
AMD Phenom II X4 820,1495
4x 2.80 GHz,
Intel Celeron 3205U,1494
2x 1.50 GHz,
Intel Core i3-4020Y,1490
2x 1.50 GHz HT,
Intel Core 2 Q9300,1478
4x 2.50 GHz (2.50 GHz),
AMD A6-4400M,1461
2x 2.70 GHz (3.20 GHz),
AMD A8-6500T,1456
4x 2.10 GHz (3.10 GHz),
AMD A6-3650,1446
4x 2.60 GHz,
AMD A4-3420,1430
2x 2.80 GHz,
AMD A6-5350M,1423
2x 2.90 GHz (3.50 GHz),
AMD A10-4600M,1417
4x 2.30 GHz (3.20 GHz),
AMD Phenom II X3 710,1410
3x 2.60 GHz,
AMD A6-5357M,1388
2x 2.90 GHz (3.50 GHz),
AMD Phenom II X4 910e,1388
4x 2.60 GHz,
AMD Phenom II X4 910,1388
4x 2.60 GHz,
AMD Phenom II X4 810,1388
4x 2.60 GHz,
AMD A4-3400,1364
2x 2.70 GHz,
AMD Phenom II X3 705e,1356
3x 2.50 GHz,
AMD A8-3800,1355
4x 2.40 GHz (2.70 GHz),
Intel Celeron 2955U,1350
2x 1.40 GHz,
Intel Core i3-4010Y,1350
2x 1.30 GHz HT,
Intel Celeron 2957U,1350
2x 1.40 GHz,
AMD A8-3820,1346
4x 2.50 GHz (2.80 GHz),
AMD A4-3300,1337
2x 2.50 GHz,
Intel Pentium J4205,1336
4x 1.50 GHz (2.60 GHz),
AMD Phenom II X4 905e,1335
4x 2.50 GHz,
AMD Phenom II X4 805,1335
4x 2.50 GHz,
AMD A6-3430MX,1330
4x 1.70 GHz (2.40 GHz),
Intel Xeon E3-1220L v3,1317
4x 1.10 GHz (1.50 GHz) HT,
AMD A10-7300,1310
4x 1.90 GHz (3.20 GHz),
AMD Phenom II X3 700e,1302
3x 2.40 GHz,
AMD A4-4300M,1297
2x 2.50 GHz (3.00 GHz),
AMD Phenom II X4 900e,1282
4x 2.40 GHz,
AMD A6-3500,1279
3x 2.10 GHz (2.40 GHz),
Intel Pentium N4200,1263
4x 1.10 GHz (2.50 GHz),
AMD A10-4657M,1262
4x 2.30 GHz (3.20 GHz),
Intel Celeron J3355,1260
2x 2.00 GHz (2.50 GHz),
AMD A4-5150M,1249
2x 2.70 GHz (3.30 GHz),
AMD A6-3600,1242
4x 2.10 GHz (2.40 GHz),
AMD A8-4500M,1236
4x 1.90 GHz (2.80 GHz),
Intel Celeron 1007U,1228
2x 1.50 GHz,
AMD E2-3200,1216
2x 2.40 GHz,
AMD A6-6310,1213
4x 2.00 GHz (2.40 GHz),
Intel Celeron N3350,1210
2x 1.10 GHz (2.40 GHz),
AMD A6-3620,1196
4x 2.20 GHz (2.50 GHz),
Intel Celeron J3455,1187
4x 1.50 GHz (2.30 GHz),
AMD A8-3530MX,1183
4x 1.90 GHz (2.60 GHz),
AMD A4-3305M,1175
2x 1.90 GHz (2.50 GHz),
AMD A8-3550MX,1165
4x 2.00 GHz (2.70 GHz),
Intel Atom C2750,1147
8x 2.40 GHz (2.60 GHz),
Intel Atom C2550,1147
4x 2.40 GHz (2.60 GHz),
AMD A8-6410,1136
4x 2.00 GHz (2.40 GHz),
AMD A10-5745M,1132
4x 2.10 GHz (2.90 GHz),
AMD Athlon 5350,1123
4x 2.05 GHz,
AMD A8-3520M,1115
4x 1.60 GHz (2.50 GHz),
Intel Pentium J3710,1111
4x 1.60 GHz (2.64 GHz),
Intel Celeron N3450,1111
4x 1.10 GHz (2.20 GHz),
AMD A4-3330MX,1106
2x 2.20 GHz (2.60 GHz),
AMD A8-4555M,1105
4x 1.60 GHz (2.40 GHz),
AMD A10-4655M,1104
4x 2.00 GHz (2.80 GHz),
AMD A8-5550M,1102
4x 2.10 GHz (3.10 GHz),
AMD A6-4455M,1088
2x 2.10 GHz (2.60 GHz),
AMD A4-3310MX,1082
2x 2.10 GHz (2.50 GHz),
Intel Pentium N3710,1078
4x 1.60 GHz (2.56 GHz),
AMD A4-4355M,1076
2x 1.90 GHz (2.40 GHz),
AMD A8-5545M,1067
4x 1.70 GHz (2.70 GHz),
AMD A6-5200,1056
4x 2.80 GHz,
AMD A4-3320M,1054
2x 2.00 GHz (2.60 GHz),
Intel Celeron 2961Y,1053
2x 1.10 GHz,
Intel Celeron J3060,1042
2x 1.60 GHz (2.48 GHz),
Intel Pentium J2900,1042
4x 2.41 GHz (2.67 GHz),
Intel Celeron N3060,1042
2x 1.60 GHz (2.48 GHz),
AMD A4-3300M,1014
2x 1.90 GHz (2.50 GHz),
Intel Pentium N3700,1010
4x 1.60 GHz (2.40 GHz),
AMD A8-3510MX,1002
4x 1.80 GHz (2.50 GHz),
AMD A4-6210,989
4x 1.80 GHz,
Intel Pentium N3540,985
4x 2.16 GHz (2.66 GHz),
Intel Celeron J1800,980
2x 2.41 GHz (2.58 GHz),
Intel Celeron N2840,966
2x 2.16 GHz (2.58 GHz),
Intel Celeron J1900,961
4x 2.00 GHz (2.42 GHz),
Intel Pentium N3530,956
4x 2.16 GHz (2.58 GHz),
Intel Celeron N2940,955
4x 1.83 GHz (2.25 GHz),
AMD E2-3000,948
2x 1.65 GHz,
Intel Celeron N3160,943
4x 1.60 GHz (2.24 GHz),
Intel Celeron J3160,943
4x 1.60 GHz (2.24 GHz),
Intel Celeron N3010,941
2x 1.04 GHz (2.24 GHz),
AMD A6-3410MX,927
4x 1.60 GHz (2.30 GHz),
Intel Celeron N2930,917
4x 1.83 GHz (2.16 GHz),
Intel Celeron J1750,915
2x 2.41 GHz,
Intel Celeron N3050,907
2x 1.60 GHz (2.16 GHz),
Intel Celeron N2830,902
2x 2.16 GHz (2.41 GHz),
Intel Celeron N2820,896
2x 2.13 GHz (2.39 GHz),
Intel Atom E3845,884
4x 1.91 GHz,
Intel Atom C2530,882
4x 1.70 GHz (2.00 GHz),
Intel Atom C2350,882
2x 1.70 GHz (2.00 GHz),
Intel Atom C2730,882
8x 1.70 GHz (2.00 GHz),
AMD Athlon 5150,876
4x 1.60 GHz,
Intel Celeron N3150,876
4x 1.60 GHz (2.08 GHz),
Intel Celeron N3000,874
2x 1.04 GHz (2.08 GHz),
AMD E2-6110,873
4x 1.50 GHz,
Intel Pentium N3520,871
4x 2.17 GHz (2.42 GHz),
Intel Celeron 847,867
2x 1.10 GHz,
AMD A6-3400M,863
4x 1.40 GHz (2.30 GHz),
AMD A8-3500M,861
4x 1.50 GHz (2.40 GHz),
Intel Celeron N2920,849
4x 1.86 GHz (2.00 GHz),
Intel Pentium N3510,825
4x 2.40 GHz,
AMD A4-5000,823
4x 1.50 GHz,
Intel Celeron N2815,815
2x 1.86 GHz (2.13 GHz),
Intel Atom E3827,810
2x 1.75 GHz,
Intel Celeron N2808,802
2x 1.58 GHz (2.25 GHz),
Intel Celeron J1850,794
4x 2.00 GHz,
AMD Sempron 3850,780
4x 1.30 GHz,
Intel Celeron N2807,770
2x 1.58 GHz (2.16 GHz),
Intel Celeron N2810,762
2x 2.00 GHz,
AMD A6-1450,749
4x 1.00 GHz (1.40 GHz),
Intel Celeron N2806,713
2x 1.60 GHz (2.00 GHz),
AMD E1-2500,708
2x 1.40 GHz,
AMD E1-6010,698
2x 1.35 GHz,
Intel Atom Z3735F,693
4x 1.33 GHz (1.83 GHz),
Intel Celeron N2910,680
4x 1.60 GHz,
Intel Atom E3826,676
